Date,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,LONG,NETUAL,SHORT
41835,0.010328091,0.006348867,-0.000427737,0.005883755,0.020631796,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,0.010328091,0.006348867,-0.000427737,0.005883755,0.020631796,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,0,1,0
41836,0.006348867,-0.000427737,0.005883755,0.020631796,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,0.006348867,-0.000427737,0.005883755,0.020631796,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,1,0,0
41837,-0.000427737,0.005883755,0.020631796,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,-0.000427737,0.005883755,0.020631796,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,1,0,0
41838,0.005883755,0.020631796,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,0.005883755,0.020631796,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,1,0,0
41841,0.020631796,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.020631796,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,1,0,0
41842,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,-0.006460448,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,1,0,0
41843,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,0.000419357,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,0,1,0
41844,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,-0.003668921,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,1,0,0
41845,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.001893702,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0,1,0
41848,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,0.012917474,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,0,1,0
41849,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.011715533,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,0,1,0
41850,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.005665444,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,0,1,0
41851,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,-0.017830535,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,1,0,0
41852,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,0.014394583,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,1,0,0
41855,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.005188885,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,1,0,0
41856,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,0.008303111,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,1,0,0
41857,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,0.026076723,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,1,0,0
41858,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,-0.001646096,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,1,0,0
41859,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.006595745,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,1,0,0
41862,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,0.013821887,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,0,1,0
41863,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,-0.006463204,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,1,0,0
41864,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,-0.002338079,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,1,0,0
41865,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,-0.025980572,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,1,0,0
41866,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.005544074,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,1,0,0
41869,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,-0.005617278,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0,1,0
41870,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,-0.004916839,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0,1,0
41871,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,-0.001682272,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,0,1,0
41872,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,-0.000105748,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0,1,0
41873,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002751803,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0,1,0
41876,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,0.013194051,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,0,1,0
41877,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,-0.000208281,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0,1,0
41878,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.013233272,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0,0,1
41879,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002673698,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0,0,1
41880,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.004923182,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0,0,1
41884,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,0.012043363,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,0,0,1
41885,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,0.013815915,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,0,1,0
41886,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.000397835,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0,1,0
41887,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,9.95268E-05,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,0,1,0
41890,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,0.007357569,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,1,0,0
41891,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.002171064,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0,1,0
41892,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,-0.006401623,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0,0,1
41893,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.012290898,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0,1,0
41894,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,0.00117504,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,0,0,1
41897,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,0.002444886,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,0,0,1
41898,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007804832,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0,0,1
41899,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,-0.042207231,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0,0,1
41900,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008287568,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,0,0,1
41901,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.008662597,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0,0,1
41904,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,-0.006163336,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0,0,1
41905,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.003761645,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,0,0,1
41906,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,0.030717289,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,0,1,0
41907,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.004257339,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,1,0,0
41908,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,0.002267787,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,0,1,0
41911,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,-0.000295198,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,1,0,0
41912,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.00757653,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,1,0,0
41913,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007138684,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,1,0,0
41914,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,0.0020673,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,1,0,0
41915,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,-0.008154018,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,1,0,0
41918,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,0.000990384,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,1,0,0
41919,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.015634427,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,1,0,0
41920,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,-0.008671177,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,1,0,0
41921,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.038132476,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,1,0,0
41922,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,0.029426501,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,1,0,0
41925,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.006352299,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,1,0,0
41926,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,0.006392909,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,1,0,0
41927,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.015582937,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,1,0,0
41928,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.013122888,0.007259354,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.013122888,1,0,0
41929,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.013122888,0.014647797,-0.002802548,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.013122888,0.014647797,1,0,0
41932,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.013122888,0.014647797,0.021398781,0,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.013122888,0.014647797,0.021398781,1,0,0
41933,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.013122888,0.014647797,0.021398781,0.027165156,-0.008733266,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.013122888,0.014647797,0.021398781,0.027165156,1,0,0
41934,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.013122888,0.014647797,0.021398781,0.027165156,0.0050747,0.020759498,0.0021825,-0.002870806,-0.009133262,-0.010620121,-0.012253264,-0.013122888,0.014647797,0.021398781,0.027165156,0.0050747,1,0,0
